City ID,City,Country,Date,Lat,Lng,Max Temp (F),Humidity,Cloudiness,Wind Speed
3652758,Puerto Baquerizo Moreno,EC,1594598466,-0.9,-89.6,67.35200000000009,87,100,3.42
1255816,Sompeta,IN,1594598467,18.93,84.6,82.94000000000003,77,100,2.89
6167817,Torbay,CA,1594598467,47.67,-52.73,57.00200000000008,93,90,8.7
4975966,Presque Isle,US,1594598265,46.68,-68.02,78.80000000000001,74,20,3.6
2270385,Camacha,PT,1594598467,33.08,-16.33,68.0,77,40,4.6
1488458,Ural,RU,1594598467,55.91,94.75,59.16200000000006,81,3,1.75
1510689,Baykit,RU,1594598467,61.67,96.37,58.87400000000001,86,89,1.11
2214827,Mizdah,LY,1594598467,31.45,12.98,69.18800000000005,59,0,2.68
3188924,Travnik,BA,1594598281,44.23,17.67,59.0,77,75,1.0
3448903,São João da Barra,BR,1594598284,-21.64,-41.05,71.87000000000006,85,81,7.73
53654,Mogadishu,SO,1594598467,2.04,45.34,77.19800000000004,85,93,7.87
5275020,Sun Prairie,US,1594598467,43.18,-89.21,78.00800000000001,57,20,4.1
3698359,Chicama,PE,1594598467,-7.84,-79.15,63.14000000000002,81,11,2.26
502011,Revda,RU,1594598467,56.8,59.93,51.8,93,0,0.8
245338,Am Timan,TD,1594598467,11.03,20.28,76.55000000000001,80,55,2.02
986717,Kruisfontein,ZA,1594598467,-34.0,24.73,58.22600000000009,32,0,6.99
2122104,Petropavlovsk-Kamchatskiy,RU,1594598468,53.05,158.65,60.8,77,75,1.0
201463,Rwamagana,RW,1594598468,-1.95,30.43,69.80000000000001,64,40,0.85
3421319,Nuuk,GL,1594598468,64.18,-51.72,51.00800000000001,66,16,2.24
1648759,Bima,ID,1594598468,-8.47,118.72,78.90800000000002,77,100,1.59
2121385,Severo-Kuril'sk,RU,1594598238,50.68,156.12,49.98200000000001,91,100,3.02
3981391,Tomatlán,MX,1594598317,19.93,-105.25,84.57800000000006,65,100,1.77
300058,Susurluk,TR,1594598468,39.91,28.16,69.80000000000001,73,0,1.5
3421982,Maniitsoq,GL,1594598468,65.42,-52.9,46.04000000000002,78,100,6.84
4920986,Griffith,US,1594598468,41.53,-87.42,73.4,64,40,4.6
1621313,Ambulu,ID,1594598468,-8.35,113.61,74.80400000000006,85,96,1.2
1640344,Kendari,ID,1594598468,-3.94,122.5,77.234,88,53,0.95
2255542,Owando,CG,1594598468,-0.48,15.9,72.21200000000006,94,64,1.71
1040652,Maputo,MZ,1594598295,-25.97,32.59,53.6,87,0,1.0
1337619,Ugoofaaru,MV,1594598469,5.67,73.0,83.03000000000004,70,22,1.47
1788852,Xining,CN,1594598439,36.62,101.77,59.93600000000007,61,86,0.83
3412093,Vestmannaeyjar,IS,1594598469,63.44,-20.27,50.57600000000009,92,100,1.92
1489853,Tazovsky,RU,1594598469,67.47,78.7,51.944000000000074,73,88,4.05
1805935,Jiazi,CN,1594598469,22.88,116.07,84.36200000000005,77,15,3.26
107304,Buraidah,SA,1594598469,26.33,43.98,96.8,22,20,3.6
5746545,Portland,US,1594598378,45.52,-122.68,77.0,47,40,2.6
3374083,Bathsheba,BB,1594598301,13.22,-59.52,82.4,78,40,7.7
863061,Usinsk,RU,1594598469,65.99,57.53,51.29600000000005,89,65,8.63
1314759,Lashio,MM,1594598469,22.93,97.75,69.18800000000005,100,100,1.1
364933,Umm Kaddadah,SD,1594598469,13.6,26.69,82.22000000000006,49,93,7.3
2132606,Samarai,PG,1594598469,-10.62,150.67,79.21400000000003,86,82,8.4
496358,Severnyy,RU,1594598469,50.68,36.55,68.0,64,40,3.0
645035,Nastola,FI,1594598470,60.95,25.93,53.6,93,90,2.6
8079926,Labuhan,ID,1594598303,-6.88,112.21,76.24400000000009,84,89,3.45
4034188,Moerai,PF,1594598470,-22.43,-151.33,74.51600000000002,75,84,3.28
1737185,Kapit,MY,1594598470,2.02,112.93,73.56200000000007,93,100,0.78
3868626,Valparaíso,CL,1594598470,-33.04,-71.63,64.4,52,100,5.83
2206874,Waipawa,NZ,1594598470,-41.41,175.52,53.00600000000003,67,75,0.89
2021017,Kysyl-Syr,RU,1594598470,63.9,122.76,70.86200000000005,62,65,1.08
1650064,Barabai,ID,1594598470,-2.58,115.38,74.19200000000001,94,100,0.45
933290,Mookane,BW,1594598470,-23.69,26.66,41.846000000000046,62,0,2.19
3628473,San Cristobal,VE,1594598359,7.77,-72.22,78.80000000000001,78,40,1.0
5110365,Broome,US,1594598470,42.25,-75.83,73.00400000000005,88,90,5.1
2121025,Srednekolymsk,RU,1594598298,67.45,153.68,70.77200000000005,46,24,3.43
1278969,Along,IN,1594598470,28.17,94.77,73.13000000000005,90,100,0.28
1264912,Limbdi,IN,1594598470,22.57,71.8,82.16600000000001,81,100,3.51
1489656,Teya,RU,1594598470,60.38,92.63,65.642,62,55,2.31
2240449,Luanda,AO,1594598021,-8.84,13.23,68.0,88,26,1.5
2598243,Soubre,CI,1594598471,5.79,-6.61,69.24199999999999,95,74,1.34
2181625,Te Anau,NZ,1594598283,-45.42,167.72,40.748000000000026,76,4,0.24
6166142,Thunder Bay,CA,1594598471,48.4,-89.32,75.2,53,75,3.6
1122464,Taywarah,AF,1594598471,33.35,64.42,49.766000000000005,54,0,2.6
2469252,Menzel Salem,TN,1594598471,35.86,8.48,78.80000000000001,44,0,3.1
6111862,Port Hardy,CA,1594598417,50.7,-127.42,57.2,82,75,2.6
2455517,Kayes,ML,1594598471,14.0,-11.0,83.48000000000005,66,42,2.64
2077895,Alice Springs,AU,1594598471,-23.7,133.88,51.998000000000026,57,0,5.07
6113406,Prince Rupert,CA,1594598386,54.32,-130.32,59.0,77,1,2.6
1489401,Toora-Khem,RU,1594598471,52.47,96.11,61.10600000000003,69,95,0.6
5808079,Redmond,US,1594598449,47.67,-122.12,71.00600000000003,55,58,3.25
2156927,Moree,AU,1594598471,-29.47,149.85,42.8,100,90,2.6
4011741,Durango,MX,1594598401,24.83,-104.83,81.41000000000008,26,78,6.52
515805,Oktyabr'skoye,RU,1594598471,43.06,44.74,65.33600000000007,64,75,1.69
3355672,Lüderitz,NA,1594598471,-26.65,15.16,53.6,81,2,2.1
2016412,Smidovich,RU,1594598472,48.6,133.82,70.98800000000006,86,39,0.9
2028462,Ulaanbaatar,MN,1594598472,47.91,106.88,59.0,77,40,1.0
2173125,Burnie,AU,1594598472,-41.07,145.92,53.00600000000003,62,0,2.68
4588165,Mt. Pleasant,US,1594598472,32.79,-79.86,89.99600000000005,62,1,3.1
3458746,Laranjeiras do Sul,BR,1594598461,-25.41,-52.42,58.80200000000008,97,6,0.42
2022773,Khandyga,RU,1594598472,62.67,135.6,80.40200000000007,46,26,2.03
118994,Rafsanjān,IR,1594598472,30.41,55.99,78.04400000000007,23,2,1.82
6067747,Matagami,CA,1594598394,49.75,-77.63,55.400000000000006,93,90,3.1
1791779,Wanning,CN,1594598472,18.8,110.4,83.93000000000004,81,8,4.76
1801582,Macheng,CN,1594598472,31.18,115.03,71.65400000000005,89,99,2.7
3377301,Mabaruma,GY,1594598472,8.2,-59.78,75.21800000000009,93,22,1.11
4946620,Palmer,US,1594598436,42.16,-72.33,86.0,45,40,4.6
1056899,Sambava,MG,1594598472,-14.27,50.17,69.65600000000003,85,71,4.3
2015913,Suntar,RU,1594598473,62.14,117.63,69.11600000000001,86,91,1.82
701305,Mezhova,UA,1594598473,48.25,36.73,63.91400000000003,93,59,3.9
2685750,Östersund,SE,1594598181,63.18,14.64,44.6,87,17,6.7
2013279,Vostok,RU,1594598473,46.49,135.88,65.13800000000005,87,86,0.45
372753,Kassala,SD,1594598473,15.45,36.4,78.674,70,99,12.38
601551,Akdepe,TM,1594598474,42.06,59.38,78.80000000000001,36,2,4.1
2012530,Zhigansk,RU,1594598253,66.77,123.37,69.90800000000002,51,67,1.46
919544,Chililabombwe,ZM,1594598474,-12.36,27.82,62.18600000000007,56,52,3.54
3016097,Gien,FR,1594598474,47.69,2.63,60.00800000000001,56,51,3.38
1540711,Muravlenko,RU,1594598474,63.79,74.52,55.58000000000004,91,100,7.11
2180815,Tuatapere,NZ,1594598474,-46.13,167.68,45.35600000000003,69,59,1.85
6171633,Ucluelet,CA,1594598218,48.93,-125.55,64.99400000000009,72,20,6.7
2016216,Sosnovo-Ozerskoye,RU,1594598475,52.52,111.54,59.61200000000006,94,97,0.61
2381334,Atar,MR,1594598475,20.52,-13.05,92.51600000000002,35,9,3.35
3663684,Lábrea,BR,1594598475,-7.26,-64.8,80.69000000000003,68,97,1.76
3374210,São Filipe,CV,1594598475,14.9,-24.5,74.28200000000001,82,73,1.55
2171099,Codrington,AU,1594598475,-38.27,141.97,51.27800000000006,84,1,1.55
3996426,Matamoros,MX,1594598475,25.53,-103.25,98.60000000000001,16,20,6.53
2013918,Ust-Maya,RU,1594598475,60.42,134.53,77.54000000000002,53,21,1.97
2294915,Takoradze,GH,1594598475,4.88,-1.76,74.24600000000005,90,43,3.62
3109721,Santa Marta de Tormes,ES,1594598475,40.95,-5.63,69.99800000000002,72,35,2.6
2108502,Honiara,SB,1594598475,-9.43,159.95,84.2,79,75,4.1
5924351,Clyde River,CA,1594598475,70.47,-68.59,42.8,87,20,2.6
2231506,Foumban,CM,1594598475,5.73,10.9,62.690000000000026,99,100,0.64
3146487,Raudeberg,NO,1594598476,61.99,5.14,53.6,76,90,2.6
3383494,Moengo,SR,1594598476,5.62,-54.4,74.89400000000008,93,84,1.06
4755280,Danville,US,1594598476,36.59,-79.39,86.0,51,1,1.5
3372472,Vila Franca do Campo,PT,1594598394,37.72,-25.43,68.0,72,75,2.1
1495586,Parabel',RU,1594598476,58.7,81.48,57.74000000000002,97,26,2.27
239300,Gambo,CF,1594598476,4.65,22.26,69.72800000000007,96,100,0.97
4278890,Salina,US,1594598476,38.84,-97.61,89.99600000000005,35,1,5.1
5882953,Aklavik,CA,1594598476,68.22,-135.01,59.0,62,90,5.15
1684606,Taganak,PH,1594598476,6.08,118.3,77.0,100,20,1.0
2209055,Waddān,LY,1594598476,29.16,16.14,72.87800000000007,55,0,1.78
3414079,Olafsvik,IS,1594598247,64.89,-23.71,50.792,83,58,1.87
932035,Teyateyaneng,LS,1594598477,-29.15,27.75,34.88000000000004,71,0,2.21
2153778,Parkes,AU,1594598404,-33.13,148.18,48.00200000000008,92,91,1.75
716736,Orosháza,HU,1594598477,46.57,20.67,55.99400000000007,96,0,3.85
2063036,Port Lincoln,AU,1594598477,-34.73,135.87,54.860000000000085,77,17,1.29
2126710,Beringovskiy,RU,1594598189,63.05,179.32,51.026000000000096,81,99,4.4
3531416,Catemaco,MX,1594598477,18.42,-95.12,87.80000000000001,74,40,1.4
2446796,Bilma,NE,1594598477,18.69,12.92,89.52800000000008,34,86,3.53
2098329,Daru,PG,1594598261,-9.08,143.21,78.584,88,91,7.55
7647007,Bariloche,AR,1594598352,-41.15,-71.31,32.0,92,59,4.1
935214,Saint-Pierre,RE,1594598477,-21.34,55.48,64.4,68,15,2.1
2142316,Yeppoon,AU,1594598477,-23.13,150.73,64.4,59,59,5.1
642455,Pedersore,FI,1594598477,63.65,22.68,53.99600000000005,100,90,1.0
2038541,Baiquan,CN,1594598477,47.58,126.08,78.27800000000008,58,1,1.82
6096551,Pangnirtung,CA,1594598320,66.15,-65.71,48.812000000000054,61,43,0.67
3580733,Bodden Town,KY,1594598477,19.28,-81.25,86.0,74,75,2.1
4021858,Guerrero Negro,MX,1594598292,27.98,-114.06,81.33800000000005,42,0,8.79
4036284,Alofi,NU,1594598478,-19.06,-169.92,77.0,78,74,9.8
548890,Khvoynaya,RU,1594598478,58.9,34.53,53.312000000000054,93,100,1.24
1487332,Verkhnyaya Inta,RU,1594598478,65.98,60.31,55.31000000000009,94,60,7.47
1856392,Muroto-misakicho,JP,1594598478,33.28,134.15,73.4,83,75,3.1
287286,Ruwi,OM,1594598478,23.6,58.55,86.0,100,20,2.1
466060,Yuzhno-Sukhokumsk,RU,1594598478,44.66,45.64,77.97200000000004,51,96,1.69
1179377,Faqirwali,PK,1594598478,29.47,73.03,94.22600000000008,42,9,3.46
2016907,Severomuysk,RU,1594598478,56.15,113.43,67.4600000000001,53,41,1.73
3907584,Potosí,BO,1594598478,-19.58,-65.75,39.524000000000015,52,0,0.96
4013724,Camargo,MX,1594598478,27.67,-105.17,96.58399999999999,12,27,3.84
3936456,Lima,PE,1594598295,-12.04,-77.03,60.8,82,75,2.1
2186111,Ngunguru,NZ,1594598479,-35.62,174.5,57.992,3,21,3.13
2191562,Dunedin,NZ,1594598479,-45.87,170.5,46.004000000000055,62,0,4.92
1563281,Tuy Hoa,VN,1594598479,13.08,109.3,81.41000000000008,74,0,3.11
2212775,Sabha,LY,1594598479,27.04,14.43,83.55200000000008,26,1,5.24
1529484,Kumul,CN,1594598479,42.8,93.45,76.91000000000008,34,53,5.33
1698289,Pundaguitan,PH,1594598479,6.37,126.17,82.54400000000007,69,93,0.78
232571,Kalangala,UG,1594598479,-0.31,32.23,70.52000000000007,72,39,4.81
320581,Bozova,TR,1594598479,37.36,38.53,80.6,42,0,5.1
4033356,Tiarei,PF,1594598479,-17.53,-149.33,82.4,58,75,5.7
230893,Kitgum,UG,1594598479,3.28,32.89,63.28399999999999,91,18,0.62
3628267,San Joaquin,VE,1594598479,10.26,-67.79,74.53399999999999,86,45,1.62
1591474,Bac Lieu,VN,1594598479,9.29,105.72,80.94200000000001,82,100,2.32
3576994,Cockburn Town,TC,1594598479,21.46,-71.14,84.2,70,40,5.1
2156643,Mount Gambier,AU,1594598479,-37.83,140.77,42.8,100,75,1.56
527321,Mezen',RU,1594598479,65.85,44.24,45.69800000000002,94,19,1.49
2158767,Mareeba,AU,1594598238,-17.0,145.43,77.0,72,74,1.79
2392087,Porto-Novo,BJ,1594598218,6.5,2.6,77.0,94,20,3.6
3441890,Departamento de Maldonado,UY,1594598480,-34.67,-54.92,48.00200000000008,65,47,6.2
4155751,Florida,US,1594598480,28.75,-82.5,87.80000000000001,55,1,3.1
2088122,Port Moresby,PG,1594598480,-9.44,147.18,81.35600000000002,76,65,2.2
1566346,Thai Binh,VN,1594598417,20.45,106.33,84.2,83,40,2.1
1637001,Luwuk,ID,1594598480,-0.95,122.79,80.02400000000002,76,25,2.49
1242110,Kalmunai,LK,1594598302,7.42,81.82,80.18600000000006,78,100,1.99
1813016,Songyang,CN,1594598480,34.46,113.03,78.99800000000002,99,75,0.31
3105522,Bereda,ES,1594598316,43.27,-7.54,60.998000000000026,96,6,5.81
1266128,Korāput,IN,1594598480,18.82,82.72,72.28399999999999,90,100,2.34
2126785,Belaya Gora,RU,1594598480,68.53,146.42,75.88399999999999,37,96,4.5
1724301,Bolitoc,PH,1594598480,15.74,119.88,80.2760000000001,84,100,0.82
4944903,Nantucket,US,1594598480,41.28,-70.1,73.4,78,1,6.7
1504382,Kargasok,RU,1594598480,59.06,80.86,56.84000000000002,94,68,4.38
3047622,Nagymányok,HU,1594598481,46.28,18.45,53.780000000000044,86,0,1.03
965289,Polokwane,ZA,1594598481,-23.9,29.47,39.2,60,0,0.5
6089245,Norman Wells,CA,1594598481,65.28,-126.83,66.2,63,75,2.1
4735729,Taylor,US,1594598481,32.3,-99.83,104.0,24,20,4.6
4560349,Philadelphia,US,1594598253,39.95,-75.16,89.6,38,40,6.7
223816,Djibouti,DJ,1594598481,11.5,42.5,100.4,29,75,1.5
2639912,Preston,GB,1594598481,53.77,-2.72,59.0,79,31,2.04
2514651,Los Llanos de Aridane,ES,1594598361,28.66,-17.92,71.6,78,75,5.7
2063042,Port Hedland,AU,1594598481,-20.32,118.57,62.6,20,15,5.1
6690296,Saint-Joseph,RE,1594598304,-21.37,55.62,64.4,68,24,2.1
650769,Kristinestad,FI,1594598482,62.27,21.38,53.906000000000034,75,58,2.2
1695546,Pandan,PH,1594598482,14.05,124.17,78.09800000000003,85,100,1.77
3468732,Buritis,BR,1594598482,-15.62,-46.42,66.93800000000005,44,1,0.78
2030065,Mandalgovi,MN,1594598482,45.76,106.27,69.17000000000007,47,1,1.69
3573374,The Valley,AI,1594598482,18.22,-63.06,84.2,79,40,4.6
6180550,Whitehorse,CA,1594598236,60.72,-135.05,66.00200000000008,48,75,3.05
3572462,Dunmore Town,BS,1594598482,25.5,-76.65,83.96600000000001,74,100,6.45
2331939,Lokoja,NG,1594598482,7.8,6.74,73.41800000000009,94,74,2.36
2037685,Dongxing,CN,1594598482,45.37,130.8,74.04800000000003,70,0,1.98
3394372,Morros,BR,1594598482,-9.45,-46.3,75.38000000000005,40,35,1.6
2055868,Yantal',RU,1594598482,56.85,105.25,67.26200000000006,53,4,1.47
3085056,Gmina Śrem,PL,1594598482,52.09,17.02,53.99600000000005,76,22,1.5
2022083,Alekseyevsk,RU,1594598483,57.84,108.35,68.97200000000004,56,81,2.02
2173911,Broken Hill,AU,1594598483,-31.95,141.43,42.8,93,90,6.2
1282256,Hithadhoo,MV,1594598483,-0.6,73.08,84.83000000000004,72,71,4.11
5044290,Saint Anthony,US,1594598457,45.02,-93.22,84.00200000000008,39,20,1.5
4033077,Vaitape,PF,1594598483,-16.52,-151.75,79.84400000000008,74,100,6.53
2610343,Vestmanna,FO,1594598483,62.16,-7.17,50.0,93,100,7.2
5962442,Goderich,CA,1594598477,43.75,-81.72,68.0,79,64,5.12
2396518,Port-Gentil,GA,1594598483,-0.72,8.78,77.0,88,90,5.75
3664980,Boa Vista,BR,1594598399,2.82,-60.67,77.0,88,75,2.28
2032614,Baruun-Urt,MN,1594598483,46.68,113.28,69.458,69,100,2.61
2065594,Mount Isa,AU,1594598267,-20.73,139.5,55.400000000000006,43,0,7.7
1847947,Shingū,JP,1594598483,33.73,135.98,71.6,83,75,2.1
3670218,San Andrés,CO,1594598207,12.58,-81.7,84.2,79,40,3.1
3893726,Constitución,CL,1594598484,-35.33,-72.42,52.86200000000006,84,100,2.8
1266475,Kishtwār,IN,1594598484,33.32,75.77,60.908,62,17,1.64
2109701,Auki,SB,1594598296,-8.77,160.7,84.12800000000007,71,88,3.0
2057087,Kupang,ID,1594598484,-10.17,123.58,80.6,69,20,7.7
236950,Obo,CF,1594598484,5.4,26.49,67.64000000000001,94,100,0.84
4734350,Stephenville,US,1594598484,32.22,-98.2,102.00200000000008,31,1,2.1
3855075,General Pico,AR,1594598484,-35.66,-63.76,46.63399999999999,62,100,5.32
3381041,Mana,GF,1594598484,5.66,-53.78,78.04400000000007,87,42,4.14
110690,Faya,SA,1594598484,18.39,42.45,73.4,53,20,4.1
6100069,Peace River,CA,1594598310,56.25,-117.29,59.0,67,75,5.1
1526038,Atbasar,KZ,1594598484,51.8,68.33,60.87200000000004,79,2,2.61
3534632,Varadero,CU,1594598484,23.15,-81.25,86.0,66,75,2.1
6690297,Saint-Leu,RE,1594598485,-21.15,55.28,64.4,68,12,2.1
1266366,Kohima,IN,1594598485,25.67,94.12,65.37200000000004,100,100,0.51
5067114,Douglas,US,1594598485,41.3,-96.17,82.00400000000005,54,1,4.6
6148373,Sioux Lookout,CA,1594598243,50.1,-91.92,73.4,53,40,1.0
1495626,Pangody,RU,1594598485,65.85,74.49,55.20200000000008,92,100,4.65
4004399,Imuris,MX,1594598485,30.78,-110.87,104.0,32,15,0.45
696292,Prymors'k,UA,1594598485,46.73,36.34,72.71600000000001,78,0,3.36
149703,Sumbawanga,TZ,1594598485,-7.97,31.62,55.50800000000001,64,0,2.22
2347758,Bara,NG,1594598485,10.37,10.73,74.04800000000003,86,86,0.74
1812101,Dongying,CN,1594598485,37.46,118.49,70.53800000000004,88,100,4.07
3386213,Touros,BR,1594598485,-5.2,-35.46,71.6,94,14,1.5
1490256,Talnakh,RU,1594598485,69.49,88.4,53.6,81,96,3.0
209598,Manono,CD,1594598485,-7.3,27.42,68.82800000000006,38,4,0.7
1625929,Sungai Penuh,ID,1594598301,-2.08,101.38,65.12000000000006,93,100,0.84
4562768,Barceloneta,PR,1594598485,18.45,-66.54,84.2,83,75,5.1
5905393,Bonavista,CA,1594598486,48.65,-53.11,57.992,85,97,3.13
2015217,Tokur,RU,1594598486,53.13,132.9,79.17800000000007,51,3,0.89
5859699,College,US,1594598486,64.86,-147.8,71.6,28,75,1.5
2134814,Sola,VU,1594598486,-13.88,167.55,80.15,82,26,12.49
2341656,Gashua,NG,1594598486,12.87,11.05,82.50800000000001,61,15,5.84
1491360,Sorsk,RU,1594598486,54.0,90.25,59.37800000000007,81,34,0.7
1263997,Mahabalipuram,IN,1594598486,12.63,80.17,77.0,100,90,2.1
921786,Mitsamiouli,KM,1594598486,-11.38,43.28,77.21600000000001,71,0,1.81
2184707,Wanaka,NZ,1594598486,-44.7,169.15,39.00200000000008,74,32,0.14
3435038,Dolores,AR,1594598295,-36.31,-57.68,40.31600000000001,69,13,3.81
2507480,Algiers,DZ,1594598271,36.75,3.04,75.2,83,40,2.6
5955902,Fort Nelson,CA,1594598254,58.81,-122.7,69.80000000000001,43,75,6.2
3521108,Progreso,MX,1594598276,21.28,-89.67,89.6,66,40,3.1
520552,Nizhniy Odes,RU,1594598487,63.64,54.86,56.46200000000006,75,58,4.4
1168015,Pindi Gheb,PK,1594598487,33.24,72.27,77.0,94,75,2.1
2028164,Deputatsky,RU,1594598487,69.3,139.9,68.97200000000004,46,32,2.84
3466980,Caravelas,BR,1594598289,-17.71,-39.25,70.57400000000001,87,63,1.48
49747,Oddur,SO,1594598487,4.12,43.89,71.76200000000006,82,47,8.17
1651531,Ambon City,ID,1594598487,-3.7,128.18,78.99800000000002,14,57,8.06
296852,Erzin,TR,1594598487,36.96,36.2,78.99800000000002,89,51,1.67
485351,Syamzha,RU,1594598487,60.02,41.06,52.62800000000007,95,93,1.07
1052373,Beira,MZ,1594598487,-19.84,34.84,68.19800000000004,70,43,5.28
1150965,Ranong,TH,1594598487,9.97,98.63,73.4,100,75,1.54
2068110,Kununurra,AU,1594598487,-15.77,128.73,69.80000000000001,24,95,4.6
2656708,Ayr,GB,1594598488,55.46,-4.63,57.992,93,75,4.1
515246,Onega,RU,1594598488,63.91,38.14,50.86400000000003,89,95,1.75
5972762,Hay River,CA,1594598488,60.82,-115.8,66.2,68,75,1.5
